0,"Inflation has cranked up the difficulty level of the IRL game a lot so you gotta get a job to
pay rent while sharing that crap apartment with some other guy and unless you got social
skills tag at 35+ youll get stuck with some random scumbag who keeps raiding your fridge
and wont do the god damn dishes
Culturally sure it's more accepting but as cheesy as the 90s was, I'd prefer it over - Honey
Boo Boo, Miley Cyrus, JB, One Direction, all this garbage bubblegum pop music, school
shootings every week, a congress with 8% approval, 2 quagmire wars noone wants, etc
and kids these days are at an all time low lol. Some of them are politically active and
progressive and aren't very judgemental, and you know what, I'm proud of them. But a lot
of them are complete savages who are rewarded for their behavior by their parents who
used to be the bullies themselves.
I'd rather be back in the 90s, back on the beach on the east coast or in Cambridge,
England."
0,"[On the topic of people being spoiled:]
Well generation Z (late 90s~10s) births grew up with a developed internet. They were
often babied and spent most of their lives with the internet. With millenials they were
'special', somewhat grew up with a primitive internet of the 90s and early 00s, where it
wasn't that much about socialization.
Everything is all white and high-def, dumbed down; there's not much spirit to anything
anymore. Marilyn manson used to be extremely offensive to a lot of people but now
nobody cares except some idiot right-wingers from rural areas still stuck in the 1950s.
I don't want to be insulting even more, but it's the parent's faults, for they are the ones to
raise them. A lot of the parents are immature and careless themselves. You see this all the
time where little girls are dressed in miniskirts and slut clothing with neon pink. It is an
absolute disgrace.
Lots of kids are savages. Remember south park's episode about how gingers had no souls?
Well now all the kids will fucking tear red haired people apart for something extremely
insignificant. I remember going to the mall with my older bro and overhearing some
stupid teenagers talking about that one 'friday' music video - and how they enjoyed it.
I'm not saying all Gen-zers are stupid spoiled brats; not all millenials are entitled and
think they're better than everyone. And not all GG's are stuck in the past and want to kill
all arabs and 'japs'.
But a lot of them are like it! We're living in the best time in human history; clean food,
vaccines, technology. But yet, people are becoming antisocial douchebags. Why can't
we be excellent to eachother and unite as a society? It's not like we're gonna be living
like kings forever, we're probably gonna fuck up the planet and cause ww3, or become
a emotionless, robotic society void of any spirit, with .1% of people ruling every single
aspects of our lives. 1984-esque"
0,"[Responding to the prompt “How would you kill your boss?”:]
Cut many minor arteries to cause extensive bleeding, then heal the wounds. Then burn
him extensively, to cause massive pain. Punch a hundred times even though it wouldn't
cause any damage. Pour lots of cold water on to rinse off the blood. Get a dentist to repair
his teeth without knocking him out -ok that ones too cruel for me.
Then crucify for 3 days, but with food and water provided. Then (and the boss has his
hands cuffed the whole time so far btw) throw that fat fuck into a lake, fetching him after
he drowns and reviving him. Then to finish it all off, impale the fuck on a pole, to slowly die in excruciating pain over the course of a week."
0,"[Discussing one of his favorite movies:]
Cannibal Holocaustup in this b!tch
It was some early 80s movie from some italian guy. It's about how a expedition is made
to search for a lost crew who were trying to make a documentary there. I won't spoil
everything but ..
Features real amazonian tribes.
The Real deaths of 6 animals
*a snake biting one of the members and getting chopped in half
*tarantula biting a chick and getting killed too
*a monkey (2) getting the top of its head chopped off. They killed two to get the right
footage.
* a pig being shot point blank and squealing in agonizing pain for minutes.
* a turtle beheaded, it's shell cut out, and entrails drained and cooked.
Realistic gore and corpses.
If you can handle it, definitely watch it!"
0,"""I'm going to start killing. I'm going to start killing because I'm not getting no sex."""
0,Don't join the military. It's a waste of your time (and life) anyways.
0,"Believe it or not, but a lot of people want to join the military because they feel it will
protect their country."
0,"[On the topic of his favorite quote (the following text is from the movie Cannibal Holocaust):]
Man is omnipotent; nothing is impossible for him. What seemed like unthinkable
undertakings yesterday are history today. The conquest of the moon for example: who
talks about it anymore? Today we are already on the threshold of conquering our galaxy,
and in a not too distant tomorrow, we'll be considering the conquest of the universe, and
yet man seems to ignore the fact that on this very planet there are still people living in the
stone age and practicing cannibalism."
0,"I used to be anorexic up until 2010 when I started getting high all the time..
Then around 2013 I stopped and dropped 10 pounds, and another 10 when I stopped
drinking soda.
Now, I barely eat anything because my parents let my bro back in (he's 28) and yet this
time with his piggy wife. She once ate like 4 bars of butter in a day. Dumb cunt"
0,"[In response to a previous post:
“Look at it this way, you're old and knocking on death's door. you're dead soon no matter
what you do, why shouldn't you kill a few people you hate? If I stay alive that long, I'm sure
I'll have a list of names by then.”]
That reminds me.. Back in middle school back in 2006 or so, I remember having this long
discussion with some skater kids about what we'd do if we were old people anyways. One
of them suggested that they would blow themselves up after entering congress.. Now if
this old guy woulda followed that he'd be a hero, not a zero. Take a hint all of the psychos
out there"
0,"[Responding to the prompt “What angers you?”:]
Redneck/Roughnecks. They're the stereotypical hillbillies you can find all over america;
you either love sports and obsess over them or they'll collectively beat you up. Out here in
the heart of the southwest, I deal with a unique type of hillbilly- one that has adapted to
the harsh, inhospitable desert. At least the south has forests, ocean, beaches and swamps..
This town is 200 miles away from any city; it's right in the middle of nowhere and
culturally, it's still stuck in the 1950s. Gays, Minorities, atheists.. they'd get lynched. In fact
they actually lynched a transgender navajo a decade back. The place is pretty much 99%
mormon, 80% conservative/republican, everyone does meth or tobacco, they're rednecks
to the extreme! It's an oil town as well, no other jobs.
They all annoy and anger me to the max; if I didn't drop out of the world, I'dve done some
horrible things."
0,"[Responding to the prompt “You just won 5 million dollars”:]
Immediately LEAVING this f **king town ONCE and for all. Cutting off all contact with
my abusive degenerate idiotic family (all 4 of them) and moving up north of seattle,
somewhere near the coast. Either that or finding a way to get canadian citizenship and
setting up camp in Nova Scotia.
Then I'll mine for resources and create my own fortification, put 2 mill into stocks
carefully, buy a bunch of guns and MRE's and slowly create my own town. Maybe make a
cult and become a multi-millionare off that too."
0,"[Responding to the prompt “What schools have you attended?”:]
K~6 Sandy Hook
7~8 Roswell Middle School
9~12 Columbine High
College - Virginia Tech
I also used to work at a mcdonalds in texas"
0,"[Responding to the prompt “How did you hear about the website?”:]
Pico's School back in 1999 after incident 'C' I was like 5 or something back in the UK, my
older bro aged 13 showed me NG and I had it burned permanently into my memory. I'd
spend a lot of my childhood hanging out with my older bro as he stumbled the internet
went to the mall etc. Then 10 years after picos sk00l I made this account."
0,"I think Marc Lepine was right all along. You let feminists get out of hand and they'll
continue to erode society. The western world is degenerating and rotting, as China
continues to multiply it's power.
It's about time we take up some arms! If these fucks are gonna dox me, I'm gonna
fucking hunt them down like the prey they are. I love my country! I will not stand to allow
these america-haters to continue to pollute my empire! Well, if I kill people I'll just go to an american prison and nobody wants that huh? So I'll just post offensive shit on the net
instead.
In all honestly, I think they need to legalize prostitution. Give these virgins in the gaming
industry some escorts instead of ugly fat feminists. The escorts are sexually experienced.
The feminists have a good chance to be.. not only inexperienced, but to cut your chode off.
They'd also yell at you constantly.
I want actual equality and equal responsibilities. Feminists nowadays want to create this
nightmarish 1984 authoritarian matriarchal degenesis. I know most of you probably got
like brown hair and neckbeards or something. You have no experience with firearms. But
it's about time you start training, because when the civil war comes in like 20 years, I want
to ensure the feminists don't win. Remember, use hollow points!"
0,"Anyone remember when sirtom93 was gonna go burn his school down? See, because the
brits banned guns their loons had to resort to knives and gasoline. Within 20 minutes, the
police were already informed and tom got captured by the men in white. For 5 years, there
hasn't been any word on the bloke. I would think by now he'd be free.
Sometimes, kids aren't as incompetent. Look at another NG user: Jeff Weise. Bloke killed
nearly a dozen people about a decade back."
0,"Every notable figure gets death threats. Just because you get one doesn't mean you're
gonna die, as most people who plan on killing someone.. They kinda don't tell their
fucking victim they're coming"
0,"smoke some weed, fuck a nun, rob a liquor store and shoot up the DMV"
0,"[Commenting on the movie Bang Bang You’re Dead:]
Another documentary to archive. I'll definitely check it out!
Aight now I'm done with all those posts so let me move back to discussing Jeff Weise. I
don't give a fuck about the new stigma of giving attention to killers, as it's going to happen
anyways. Let me just say I bet green money Jeff knew if he just killed himself he wouldn't
be remembered by more than like a dozen people. All who gave him shit wouldn't
care and would laugh at him anyways and think of him as weak. You cannot hope for
any decency from a bunch of scumbags who lack any form of empathy anyways. Mass
murderers kill for fame.
I know its a bit out of place to write a TL;DR piece about jeff on another article, but
whatever. If you look at the area where he lived, it's on a native american reservation. I live
near the largest one in the US, the navajo nation. There's a huge crime rate there, with
extreme homicide/suicide rates, and everyone is dirt poor. It's a fucking 3rd world country
in the middle of fucking nowhere (arizona). Now imagine instead of a desert wasteland, a
cold, (even more) isolated place far from a city.
Imagine all the pain 'regret' went through. His parents dying, having only his
grandparents to depend on, in the middle of nowhere back before the internet became
super-social. Of course when he went postal it did get 15 minutes of fame, but nobody
knows who he is... because he isn't some suburban white boy. There's a bias on other
races.
Come next march, it will be 10 years since his death! That's an entire decade that's passed.
If ghosts exist, that means the bloke had to deal with a decade of extra misery, now
possibly tormented by 8 victims.
As for the kid who went postal today, he only killed like 3 so it's not sufficient enough to
become a household name. Since he's white if he just dished in 6 more souls the circus
would be in full swing..."
0,"Access to guns + Hate/anger/mental illness + reasons (fame,revenge) = Massacres."
0,"[On the topic of Columbine:]
You might not wanna admit it, but those 2 fuckers had style. Most of these events
has some pissed off depressed kid go and kill like 2~3 people. Some who are actually
competent, like lanza or cho, kill dozens, but leave behind nothing but incoherent
ramblings. The columbine weirdos did their act right around the turn of the millenium,
in a suburban culture-war area, filled with uptight soccermom cunts, and had carefully
manipulated everyone and everything into order. They carried lots of knives, and 99
bombs. If their propane bombs detonated, there'd be 450+ deaths from the blasts alone.
They also left behind journals, videos, etc. Plus the police report was like 20,000 pages
long. Waco made a dent in the american morale, mcveigh left a bigger one. Columbine
ruined school even further, and issued in a huge ass moral panic. A generation later,
columbine is still a household name, and nobody remembers that word for the beautiful
flower you can find in colorado, but for that event that happened a fuckin decade and'a'
half ago.
tl;dr all these kids know about it even though they were like toddlers back then, because
it's still very famous today. They look up to the killers because they were bullied and
got revenge on the system (school) that torments them. Little do these kids know that
the killers murdered mostly innocent people; A students. Like I said, go look up Daniel
Mauser and Dave Sanders while you're reading this. You owe the victims that attention."
0,"[On the topic of Halloween:]
I went as a school shooter; namely Dylan Klebold.
Had a cap similar to that fags' one
Trenchcoat my parents gave me I never used
NBK glasses
A duffelbag
Black combat boots and pants n a black shirt with 'MATH' on it LOL
also I carried a airsoft TEC-9"
0,"If I go a few days without jacking off, I get severe depression. Masturbation, drugs and
happy, cheerful things are the only things combating my major depression."
0,"Reminds me of Jeff Weise. Can't believe it's been almost 10 years since that guy did all
that shit. Guy went through a fucked up life, it's a shame nobody helped him get out of
the pit of darkness his mind was in.
I', in the NW of NM in farmington and I have no friends and antiscocial NEET1"
0,"It's really sad that bloke went through all that. Dad committing suicide, mom being highly
abusive then getting in a car crash and being permanently disabled I think, living in that
native american reservation where like most of the students were suicidal, and it had a
low graduation rate. That kid was an outcast in that town, and had a hellish life, even after
that shit happened he was still mostly ignored after the media shitstorm faded. I dont
believe in glorifying violence but the right thing to do is to have pity and empathy for who
that guy was.. but not necessarily what he became.
I don't intend to white knight or anything, but I'm very sympathetic to the pain and
suffering they all dealt with (and still do) as I came from the same general background in
a sense and I have firsthand experience of what hell is like, as I've lived in an isolated area
of the US too with a lot of scumbags.
On topic, I procrastinated for the longest time to make this account. I could've made it a
few years earlier but saw no point at the time. At least I'm participating with the internet
for once; my older bro's been using comps since the commodore 64 and he was there to
see this site in the 90s but never bothered to sign up.
I've been very depressed isolated and sad for the last .. 4 years, really. However I'm trying
to combat it by socializing as much as possible with a world I feel disconnected from. My
heyday playing wow, runescape, maplestory, RTB 1.045; the original youtube, google vids,
all of it. Each day my memories slowly fade away, but I'll continue to keep active in the
communities."
0,"Time.
So, come November 18th, my first post on this site will have been 8 years ago. Time
absolutely flies..
I made that account when I was a kid, now I'm an adult. I never grew up though lol
its likely i'll abandon this account for another 8 years. I dont know what I'll be up to in
2022 or 2023. I could be dead for all I know."
0,"Well it may have taken 13 years, but they've finally finished this tower. I've been interested
in the progress for a while now, so it's good to see they finished it. The new tower is like
1,776 ft. if I'm correct. It's no Burj Khalifa, but it's a large amount of space. I wish a lot of
the rescue workers and the flight 93 heroes could've seen the new tower.
Most importantly, I wish bush would've actually paid attention to the intelligence agencies
warnings about a potential attack. I also wish gore would've won instead, as he had the
popular vote. Fuck jeb bush as well."
0,"The first day of anything you'll be inexperienced, anxious, nervous etc. If anyone had a shitty school life, you'll remember this. The first day you would be scared.. anxious,
lost. After a few weeks, you build a slight immunity and resistance, then it becomes
routine. Sadly, you don't get summer, winter and spring break off work. In the US we're
stereotyped as lazy morons, but we actually work some of the most hours and get some of
the fewest days off for sickness / vacation. Working in america sucks ass.
At least you're working. My bro quit his first job after a day, then 3 years later in 2008,
got a job carrying a sign. He finally started working at a convenience store in 2010 and is
assistant manager there now."
0,"Make sure if you use a gun to aim for the brain stem and use a large caliber, pref hollow
point lol"
0,"[On the movie Toy Story:]
Though the ending of andy being an adult in college and giving the last physical
reminders of his childhood away for free to an innocent youth.. touches my heart. Just
reminds me that I'm no longer a kid, let alone a teenager. Wish I had the ocarina and the
ability of majora's mask, so I could fly back to the 90s and early 2000s and re-live my life
before it went to hell."
0,"If I found a internet user talking about their depression or talking about suicide, I'd try to
befriend them and help them get out of that pit of darkness; I've been through that hell
countless times in my life, and I've discovered techniques you can use to snap out of it."
0,"[Responding to the prompt “How many jobs have you had?”:]
3.
Worked at McDonalds at age 15 lol. Hell but I made out with a thousand bucks by the
time I put out my 2 week notice and bailed. Second was at a safeway, wasn't too bad but
got laid off after a few months. Last one was helping out one of only 2 local computer
businesses in a 100 mile radius. I cleaned, learned some stuff about computer repair /
maintenance, helped with customers. Sadly, like 99% of businesses in my area, the bloke
had to close shop. He was lucky enough to move from the southwest to washington."
0,"[Responding to the prompt “What are you looking forward to?”:]
Once my dads put 6 ft under and I can use that inheritance to move the hell out of the
heart of the southwest and move to one of the few places in america that doesn't suck"
0,"The only thing I'm remotely interested in right now is evolution, geology, biology, or
Scientology. I want to discover new data and contribute to the collective knowledge of
this species. If I went into the oilfields as a Geologist, I could easily be making $160,000.
Problem is, I'd need a Master's or Doctorate and that'd take over half a decade, and a
handsome amount of cash and determination."
0,"Maybe if the columbine killers, cho, jeff weise or adam lanza had access to some escorts
they wouldn't have gone postal. school shooters go postal because they cant get laid"
0,"Also I've been living off scrap-metal weed for a few years now and haven't done anything
all year sadly. Scrap Metal weed is like shit quality probably from the cartels, a good shot at
being tampered with, not too pleasant a high, but it's plentiful cheap and powerful.
I have severe depression and when I'm high I have a 50/50 shot at nightmares or utopia.
I usually just jack off a lot when I get high because normally I feel really scared and
haunted, and i feel like my bones are rotting. It's probably just that I live in a redneck
shithole filled with jocks, rednecks, methheads and navajos but..
can anyone recommend me some good strains? Something good for making me feel
numb, happy, mellow, but creative. I havent gotten into weed culture in a long ass time
but if I remember sativa = active powerful and has more negative effect,s indictiva is all
melow, slow and peaceful right?
I am 30 miles away from colorado, so I'm assuming I should go up there but i got no
connections, i have to count on my brother to get everything and he became a fag lately
and cut off contact with the family and now hes married to a 500 pound retard fatty with 2
kids whos ex meth damn it i hate this town HELP
I have strong homicidal and an-hero tendencies, I'm pissed off and hate everything but
when I'm high I'm funny and I like life. What can tame the beast?! Besides tranquilizer"
0,"My grandpa was a quiet badass who killed 30 damn gookers, he was one of Puller's
runners! Grandpa was pretty collected and reserved, but It's a shame he had to die a
decade ago, I never got to know him much. He never liked the aspect of killing itself, as
he would always pray for his fallen enemy's soul to find peace. But he knew he had no
choice but to do his job, as scary as it was."
0,"I recommend an old 1970's movie called Man Friday. Also speaking of 70s movies there's
another tropical film called cannibal holocaust which is my favorite horror one, but it's
probably one of the most evil things you'll see, filled with real death. So I'd suggest only
those with a good stomach and a toughness to watch that, but it's worth it if you're a
horror fan."
0,"Adam Lanza was also a pedophile and gay. He was obsessed with the pedobear meme and
also had a screenplay on his HDD about some 30 year old and a little kid and some weirdo
romance about it Also he used to hit on other dudes on that lame ass columbine video
game forum.
He also played games like DDR, Mario, Pikmin, kingdom hearts, etc. So yeah those games
are tedious autistic and annoying as fuck and got shit difficulty curves where its easy as
fuck then instant death outta nowhere. Violent video games prevent violence; these games
grind your gears and make you go apeshit. most of us throw our controllers at the tv and
break it then have to bullshit a story to your parents; mine was that there was a 'lightning
strike'.
Sandy hook wouldn't have happened if his mom wasnt a retard and had like guns
everywhere, even knowing her son was mentally ill. Also school shooters do it cus they
cant get laid and they want attention from the world so I suggest you give suicidal people
unlimited access to escorts."
0,"Yeah schools these days are 50/50 between being paradise and absolute hell. Some kids
from progressive areas talk about how douchebags jocks and bullies are virtually non
existent, and cliques no longer exist. Another kid told me about how nobody ever talked
to eachother because they were scared of getting in trouble because of zero tolerance
bullshit.
Then there were my schools; even though it's 2014 this shitty town is still stuck in the 50s. I dealt with absolute hell, probably at least twice as bad as Columbine. At least there were
some kids in the denver area who aren't jock fags. at my lame little school, I was 5'7"" and
looked like that guy from half baked. I wasn't into sports, so I got singled out and fucked
with all the time. I begun bringing hunting knives to fend off the savages, thankfully I
never got caught by the teachers. Also being the only computer nerd and atheist didn't
help either."
0,You should kill all of them for not liking you.
0,"I at least lost my v-card before age 16 so I'm way ahead of the curve compared to most of
the internet"
0,"Well the southwest has few atheists. In my shit state of New Mexico, I'm the only atheist I
know. I can't even find any atheist communities based in new mexico. They're all catholic
mexicans or mormon rednecks here. it sucks."
0,"[On the topic of hobbies:]
Photography, guns/bows, hunting, jacking off, weed, StumbleUpon, internet, video
games, archiving"
0,"but get real like 99% of skol shoters are surburban white boys who are like a blend
of outcast-loner and nerd. skol shotters kil cus they cant get laid. lok at eliot rodger 4
example."
0,"High school is slightly less as bad as middle school. So yeah, it's still absolute hell, except
twice as long!! HAAHAHAHAHAA
just make sure not to shoot up the place plz."
0,"On if you could go back in time –
I'd kill Eric Harris or so that columbine would never happen and thus i'd prevent like
3000 skol shottings."
0,"I always used to wake up in the middle of the night and deal with sleep paralysis 80% of
sleeps at one time. I'd always deal with very scary demonic encounters, like I was being
ripped apart by evil claws, while extremely horrifying and bone-freezing shrieks played.
I developed a habit of sleeping with my face by the wall, so I wouldn't have to see their
faces."
0,You know what I hate? .....MANKIND!!!!...kill everything...kill everything..
0,"[Responding to the prompt “Letter to your future self”:]
I'm sorry your life has been so shitty, and you've had a childhood mostly void of friendship
and happiness. You dropped out of school, got high through most of the first half of the
2010s, lost your popular internet accounts, and have rapidly deteriorating health and
mind.
But I hope that by the time you, well..I, read this message in the future, that future-me
will have a successful life filled with friends, good weed, joy and absolute serenity. Also
optional, a girlfriend LOL
Good luck, I've mad it to the middle of this decade, I'm confident that I can make it to the
2020s.
RTB and WOW might've been 7 years ao...the Heyday of your life. And those memories
of childhood in England are a generation old. You've had to live in this shitty desert
wasteland for 10 years. Please, don't let your suffering be for nothing. You're not like most
people; you have specific talents and specialties that the world might be able to put to use.
Progress the species, and build a future where your descendants won't have to deal with
the trials and suffering you had to deal with."
0,"Oh and the government spies on everything you do online and they indefinitely detain
people legally and prison is a corrupt industry and the cops are all corrupt greedy piggies.
Oh wait no thats just the truth"
0,lol suicide is cool
0,"[Responding to the prompt “If you were a super-villain”:]
I would be a mass murderer to the highest degree, trying to kill as many people as I can.
However, I would primarily target trailer trash and other double digit degenerates. All of
the smart people (nerds, scientists, engineers, computer gurus etc) would definitely be
spared, and become the next upper class.
I would build a mile high tower of terror, and would become the source of all magic in
the world. I would mass murder via a ray of judgement that would strike up to 200 miles
away. I could also project my conscious to anywhere in the world via meditation, and
teleport there to kill more.
Oh and I'll have a creepy 16-bit laugh"
0,"By participating on the internet, you're diving into sewer sludge with the goal of tracking
down lost treasure, hidden carefully under tons of shit-sludge. The only way to avoid
getting covered in shit is by being a lurker and looking at the shit-river from safe ground.
Most people are snobby 'intelligent' shitbags online because they know if they said that
shit to people in real life, they'll get their fucking jaw smacked broke.
As for trolls, they're usually depressed and had shitty lives and only by trolling and
pranking do they feel happy or alive at all. Take it from me, I've been an agent of the lulz
since 2004. Ever since I aged past 13 though, I relinquished my savagery."
0,"On if you had 30 minutes to live –
Get high, run around town with guns and pee on people and dismember them then press
K to suicide"
0,"All the kids in school
always bullied me, made my life hell
I hated school so much.
I met my best friend
we became an inseparable duo of destruction
Of Littleton, we would smutch.
We spent the late 90s
Working at a shitty overpriced pizza shop
REB14 would narrowly avoid cops.
The end of the century,
and we had saved up enough cash.
Time to kick some ass!
Armed with some lethal weapons
And fueled with anger, hate and wrath
Set up us the bomb.
.... .... ....
Our plan had silently failed.
We reached the point of no return.
We left many bodies pale.
Nearly an hour had passed.
We had massacred a dozen random fuckers.
I waited for my friend..
and we were all dead."
0,"wake up at 5~8 P.M.
I sleep at 5~11 AM"
0,"I once saw a toilet which had like 10 pounds worth of shit all over the toilet, on the seat,
the walls, etc. That was back when I was in 3rd grade and I believe that's the reason why
I've always avoided the bathroom throughout school. I would often starve myself of water
and food until dinnertime, which was probably the reason why I got few growth spurts
and weighed 95 pounds."
0,"Well I'm a NEET from a extremely republican, redneck and rural wasteland called the four
corners, with any place with 50k or more being like 200 miles away. I've spend 2012~2013
being entirely alone; even on the internet. I also suffer from poor health, with brittle
teeth and bone, and my only family is my nuclear one and they were never much a family
anyways. My life is absolute shit compared to most other first worlders..
So, I rediscovered my NG acc and since summer 2014, I've been posting here frequently,
with positive results because of it. If I have to be holed up in the garage all the time, why
not utilize the internet to reach out to a world I feel isolated from?"
0,"Everyone with BLACK CAPS, stand UP! This is for being bullied by us jocks for the last
4 years!"
0,"Take, for instance, when I lived in a town about 30 miles south of Albuqerque. It had massive crime, serial killers, drug cartels-men, etc. They even fired all of the police force
back in 2009. The town was about 80% Hispanic, and most of the whites were old ww2
vets, so growing up there, I was a minority in school. I'm not going to tl;dr post but to
sum up, a lot of the students treated me like a second-class citizen.
There were about 5 major families which most people belonged to. If you got in a fight
with a Chavez, you could guarantee you'd make 200+ enemies, who have access to guns.
The police were often incompetent and corrupt, even before the crisis..
The staff in the schools, being part of the big 5, often were extremely corrupt themselves.
They also singled me out all the time because I was very unpopular (being non-religious
in a 90% catholic town), along with being the computer nerd, when most of the students
were in poverty..
For instance, back in 07 one of my best friends, Aaron was this short, akward African
American bloke. One of the ghetto scumbags punched him in the nose, causing severe
bleeding. It took 6 minutes for staff to get the situation addressed. The douchebag who
broke his nose, he only got 3 days suspension, when he should've been sent to jail.
Caucasians have our history of racism, and it's still alive in the south lol, but everywhere
else it's not much of a problem at all anymore. Plus you got liberals who white knight
minorities like crazy.
Anyways, hate crime policies serve to protect minorities, but I bet you green money if I
got socked by a ghetto thug from Los lunas noone would be defending or standing up for
me.
TL;DR, every race is capable of racism obviously, and in 'new' mexico, it is especially
prevalent."
0,"[Responding to a “Winter/Christmas Questionnaire”:]
1.) What do you love about winter?
Snow, even though this desert dump never gets any precipitation..
2.) Do you have any NG christmas movies or games you watch/play every year?
Nah..
3.) Will you have anybody to kiss New Year's Eve or are you a lonely person who has yet to
get a date?
I haven't had a GF since 2009, coincidentally, I haven't gotten laid since then lol.
4.) Do you have snow where you live or is it a rarity?
i guess I already answered that with #1. the southwest is cursed unless you get into
colorado
5.) Do you think that elfen girls are hot and sexy?
yeah but i like dem draeni b1tches da best
6.) Have you gone out for Black Friday Holiday Shopping? What's on your BF list this
year?
nah. I dont get out of the house much anyways.
7.) Do you watch Christmas specials of TV shows?
yeah, if only to distract me from real life and cheer me up.
8.) Where do you get your Christmas gift ideas from?
nowhere, because i dont really get many gifts in the first place.
9.) What does your family eat for Christmas/Hanukkah/whatever?
well, my brother bought me 30 arbys roast beef melts, and we all feasted on them.
10.) Which do you enjoy doing with your family the most during Christmas- Eating dinner and talking, or receiving and giving presents?
neither, because they aren't a real family to begin with
11.) What do you want for Christmas/other holiday?
To die
12.) What are you looking forward to giving and getting for Christmas?
A revolver
13.) What is your favorite xmas lights color? (multicolor, white, blue,)
multicolour, exotic mix of greens, orange, and pink, all neons.
14.) Have you ever been in an ice or snow related car accident?
car broke down in the middle of the states worst snowstorm in history
15.) Ever fall through the ice in water?
yeah it sucks
16.) How much of a Grinch/Scrooge are you?
adam lanza
17.) Have you ever built a gingerbread house?
yeah in like 3rd grade
18.) The Gingerbread Man from the Shrek franchise, is he badass or wimpy?
dk I dont remember shrek
19.) I'm Santa! Have you been good or naughty this year?
i haven't been anything.
20.) Now, if you have any ideas for questions that you want to be in the January
questionnaire, please PM me. I will only accept the questions that are January-specific.
umm.. if you had 1 christmas wish what would it be. oh wait, it'll be january. umm.. what
career do u want"
0,"[Writing a “haiku”:]
My life is pretty bad
All the redneck mormons make me mad
No way out, I'm sad."
0,"I cut out soda and eventually cut out any drink with calories from my diet and I lost 25
pounds and became skinny again."
0,"Yeah, unfortunately many cops follow the Blue Code of Silence.
Being a cop would be a tough job, as you have to do a massive amount of paperwork,
risk your life often, and have the public's perception and opinion to worry about as well.
However, one cannot deny that there is a corruption problem going on.
In many ways, they have gotten better, and I suppose the opposite could be argued. It's
a bit macabre, but I was reading through the book of one of the fathers of the murdered
students at Columbine, and he described how the police sat outside for hours, as students
died brutally. Then the cops boasted about how they saved everyone.
Cops have gotten better in that aspects, as they developed Immediate Action Rapid
Deployment tactics"
0,"As for me, I'd love to go around the world studying paranormal stuff and spirituality, or
trying to help depressed people or something. Either a sort of freelance psychologist / big
brother figure, a geologist, an archaeologist or an explorer with my own tv show.
I would love to trek into the heart of Papua New Guinea or Borneo.. Perhaps Sulawesi as
well!
[On the topic of “worst school experiences”:]
One of the fights back in 4th grade where the jock douchebags ganged up on me and
fought against me. 5 vs 1, real fair. Or when in 6th grade I got socked out of nowhere by
some 15 year old flunkie drugged up douchebag, my entire right face was blood red, yet
I didn't feel any pain when I was pissed off and hit back, but over the next week it kinda
sucked. Getting socked out of nowhere again in 7th by another shithead, leaving a large
purple welt on my cheekbone. Also had knives pulled on me 4 times. I like how I got
in trouble too, and faced longer suspension times than any of the douchebags. Maybe
because no matter the race, everyone's related to eachother in this shit state so they look
out for their family, yet I'm the eternal outsider.
Then they wonder why NM schools have a graduation rate of 55%."
0,"[Responding to the prompt “How tall are you?”:]
I'm 5'7"" too bro. You know, Hitler was 5'8"" and look what he managed to accomplish."
0,"-My backup YT I fell back on after MrApophis got banned in 2013.. Now has over 100
subs.
+ I've become active on forums again, improving my mental condition and hope.
+ I've gone from 150 pounds to 120.
+ I'm apprecating positive aspects of my life more.
+ After 5 years of inactivity, I finally became active on NG.
+ My steam now has over 3,000 comments.
+ my stumbleupon account has surpassed 50,000 likes.
+ I've increased my accuracy with bows and airsoft guns by 60%
- My eyesight has deteriorated; I can't identify people's faces from a distance of 10 yards.
- My bones are brittle and I have a bad back
- My mental state is shit; I'm more depressed than that one Weise dude
- I no longer have marijuana
- I no longer have any social options
- My bro got married to a mentally retarded ex-meth fat chick and became even more
antisocial
- My mom has been unemployed all year, so no more $
- RTB 1.045 is even deader now
- I'm realizing it's been a decade since I didnt have to live in the southwest.-"
0,"A “to do list”:]
+save up 600$
+ buy $250 .50 cal lever rifle from walmart
+ buy $200 worth of weed pref OG Kush
+ get high and spend $ on hookers
an hero
????
profit"
0,"A “confession”:]
Grafitti, drawing satanic stuff around to scare the idiots in this town (it's 80% republican
and mostly mormon)"
0,whats more painful than a rusty nail? a sandy hook
0,someone make jeff weise's school and release it march 21st 2015 on the 10th anniversary
0,"whats up with minnesota and murder
first there was that weise kid 10 years ago
then that retard kid this year who tried to copycat columbine
then this guy LOL
I may hate the southwest but at least i dont gotta worry about getting shot .. OK, we got
our problems here but I dont live in the denver area so I'm safe LOL
yet again americans are pussy bitches who cave in to terrorists
I fucking wanna watch this goddamn movie, just nuke us already gookers, nuke the
pussies then we can go to war with you and exterminate ya"
0,"[Responding to the prompt “Are you on any long term meds?”:]
mary jane is all I need"
0,"It always shocks me to realize how fast time is flying and how long I've survived a rough
life.
I'm no longer 8 years old, now I'm in my 20s.
The last time I lived outside of this desert wasteland hellhole was 10 years ago.
The youtube golden age of 2007 with all those memes, chocolate rain, leave britney alone,
etc.. 7 years ago.
It's been almost 5 years since I had to move back up to this redneck shithole.
My brother is married now.
It's already the mid 2010s.."
